0.,0.3090174384387785,0.5877850499688418,0.8090166791610078,0.9510559585609999,1.,0.9510559585609999,0.809016679161008,0.5877850499688417,0.3090168012234359,1.214306433183765e-16,-0.30901680122343617,-0.5877850499688415,-0.8090166791610076,-0.9510559585609998,-1.,-0.9510559585609999,-0.8090166791610077,-0.5877850499688422,-0.30901680122343644,-2.463307335887066e-16,0.30901680122343617,0.5877850499688418,0.8090166791610075,0.9510559585609997,1.,0.951055958561,0.8090166791610078,0.5877850499688424,0.30901680122343617,3.677613769070831e-16,-0.30901680122343544,-0.5877850499688418,-0.8090166791610074,-0.9510559585609997,-1.,-0.951055958561,-0.809016679161008,-0.5877850499688425,-0.30901743843877905,-4.898587196589413e-16
0.,0.28433424485505276,0.5663722709015043,0.7925857827642342,0.9412934287591805,0.9978771087850948,0.9567785142223825,0.8220245024491907,0.6068048485478841,0.33218678054269946,0.025052139345616536,-0.28453480774145057,-0.566269651417788,-0.7925739569403831,-0.9412954443201494,-0.9978771151599546,-0.956778508248922,-0.8220245028945624,-0.6068048485763273,-0.33218678054014883,-0.02505213934561666,0.28453480774145057,0.5662696514177882,0.7925739569403831,0.9412954443201493,0.9978771151599544,0.9567785082489221,0.8220245028945625,0.6068048485763275,0.3321867805401485,0.02505213934561678,-0.2845348077414499,-0.5662696514177881,-0.7925739569404027,-0.9412954443188744,-0.9978771151618854,-0.9567785285181848,-0.8220238545266589,-0.6066378621780002,-0.33285469186564137,-4.893692855639335e-16
0.,0.26025720294866045,0.5446589866349175,0.7757676292516711,0.9310311043245079,0.995197075681561,0.9619419858177473,0.8345258826176016,0.6254204622656313,0.35509439485019834,0.05000941471270319,-0.2599708910635735,-0.5445035616841519,-0.7757363150044728,-0.9310344394022584,-0.9951971597959799,-0.9619419381316416,-0.8345258876527473,-0.6254204629148717,-0.35509439475074606,-0.050009414709842104,0.2599708910628593,0.5445035616841876,0.7757363150044732,0.9310344394022583,0.9951971597959797,0.9619419381316417,0.8345258876527474,0.6254204629148719,0.3550943947507458,0.050009414709842215,-0.25997089106285864,-0.5445035616841882,-0.7757363150048533,-0.9310344393809526,-0.9951971598314647,-0.9619420119992993,-0.8345238814092689,-0.6250799161964358,-0.35634680428215687,-4.888802886451607e-16
0.,0.23684339051128386,0.5227368493625801,0.758636491151677,0.9203679162387695,0.9920612929305641,0.9666428095402856,0.8466030245238984,0.643691742713409,0.3777712997226454,0.07487218387999002,-0.23535602573724507,-0.522546055616556,-0.7585855262622271,-0.920369210258009,-0.9920614707450716,-0.9666427357637695,-0.8466030269092957,-0.6436917466911398,-0.3777712988844153,-0.07487218384657075,0.23535602572890396,0.5225460556169698,0.75858552626223,0.9203692102580088,0.9920614707450712,0.9666427357637695,0.8466030269092959,0.6436917466911399,0.377771298884415,0.07487218384657085,-0.23535602572890268,-0.5225460556169783,-0.758585526264191,-0.9203692101707901,-0.9920614709147826,-0.9666429055192476,-0.8465990326411682,-0.6431739864730024,-0.3795470664698169,-4.883916523188849e-16
0.,0.21430168097504154,0.5005255699588937,0.7410803993058984,0.9091599532191651,0.9883076125432658,0.9707172424852726,0.8581066035916733,0.6614984000747374,0.4001380170740276,0.09960955945263596,-0.21066948483366985,-0.5003268208464877,-0.7410085755865823,-0.9091551017319809,-0.9883079125621371,-0.9707171565384274,-0.8581065952325448,-0.661498410692182,-0.40013801471817256,-0.09960955935521144,0.21066948480935382,0.5003268208476934,0.7410085755865903,0.9091551017319806,0.9883079125621368,0.9707171565384275,0.858106595232545,0.6614984106921823,0.4001380147181723,0.09960955935521154,-0.21066948480935146,-0.5003268208477187,-0.7410085755916347,-0.9091551015215851,-0.9883079129904566,-0.9707174770850573,-0.8580997666484776,-0.6607982049605491,-0.40235318393691716,-4.8790350439606e-16
0.,0.19269865663969535,0.478054934901969,0.7231055665635492,0.8974122408837806,0.9839388169068187,0.9741650382946263,0.8690337580918905,0.6788351351753514,0.4221873315210539,0.12421312027291001,-0.1859200717499297,-0.4778541811409619,-0.7230124923579311,-0.8973971607299243,-0.9839390556547372,-0.9741650427527738,-0.8690337222468306,-0.6788351528425087,-0.4221873274818269,-0.12421311999699183,0.18592007167264393,0.4778541811461208,0.7230124923583956,0.8973971607298674,0.9839390556547366,0.9741650427527739,0.8690337222468307,0.6788351528425091,0.42218732748182664,0.12421311999699193,-0.18592007167263885,-0.4778541811461848,-0.7230124923689771,-0.8973971603182589,-0.9839390565331576,-0.9741655748287393,-0.8690231984859659,-0.6779481000908644,-0.42476144737637855,-4.874158446054295e-16
0.,0.17227821743179006,0.45543405607062654,0.7047347514275994,0.885143188748154,0.9789650982798941,0.9769852945255301,0.8793740051258775,0.695682536426607,0.44389281214348064,0.14865201850648727,-0.16114003451454414,-0.45515862757900016,-0.7046230261428634,-0.8851138747469561,-0.9789643157717633,-0.9769858167200717,-0.8793738933797198,-0.6956825509258985,-0.44389280850100316,-0.14865201764072178,0.16114003424235662,0.45515862760133835,0.7046230261458782,0.8851138747465808,0.9789643157717618,0.976985816720072,0.8793738933797198,0.6956825509258988,0.4438928085010029,0.14865201764072186,-0.16114003424234316,-0.45515862760151005,-0.7046230261679378,-0.8851138739796297,-0.9789643175376106,-0.9769866424374068,-0.8793587602109134,-0.6946072919076788,-0.44675826909706773,-4.869286719533441e-16
0.,0.15306286252922363,0.4326729987715976,0.6859700533148639,0.8723544950455362,0.9733873968736856,0.9791779279298186,0.8891263776716044,0.7120388131564346,0.4652520207528873,0.1729234085153142,-0.13633234793009225,-0.4322429728888429,-0.6858425522765741,-0.8723069492097546,-0.9733845614932615,-0.9791794251501175,-0.8891261386873542,-0.7120388132899138,-0.46525201979445685,-0.17292340662096256,0.13633234731139077,0.4322429729425146,0.6858425522843845,0.8723069492087797,0.9733845614932579,0.9791794251501185,0.8891261386873544,0.712038813289914,0.46525201979445663,0.17292340662096267,-0.13633234731136298,-0.43224297294286784,-0.6858425523241842,-0.872306947925337,-0.9733845646065389,-0.9791806285925426,-0.8891054769561823,-0.7107742693996717,-0.46834239566736446,-4.864419863481419e-16
0.,0.13510745252787615,0.4098610649337947,0.6668249006379064,0.8590553690168082,0.9672110851742477,0.9807440477607344,0.8982867225014193,0.7278953599935749,0.4862526296943836,0.1970124786106856,-0.11151286095867632,-0.4091225533602135,-0.6666843928076314,-0.8589863879192079,-0.9672054991259882,-0.9807467182776147,-0.8982863691074991,-0.7278953118421579,-0.4862526388191035,-0.1970124761502129,0.11151286011206987,0.4091225534254934,0.6666843928306205,0.8589863879155567,0.9672054991258482,0.9807467182776511,0.8982863691074969,0.727895311842158,0.48625263881910324,0.197012476150213,-0.11151286011201533,-0.4091225534261661,-0.6666843928971734,-0.8589863859027326,-0.9672055042349771,-0.9807483856959035,-0.8982592876785203,-0.726441261733541,-0.489507142123894,-4.859557872998311e-16
0.,0.11850690184803883,0.3871527559926773,0.6473225259186027,0.8452617435869689,0.9604454581298254,0.981685573139402,0.9068478541083369,0.7432372887689989,0.5068733108690175,0.22089360306206687,-0.08670899391948964,-0.3858239023368571,-0.6471715962373619,-0.8451694984700805,-0.9604370011620142,-0.9816891670952256,-0.9068475101458779,-0.7432371191037204,-0.5068733463199361,-0.22089360205711264,0.08670899343109756,0.38582390233540376,0.6471715962999925,0.8451694984585691,0.9604370011613719,0.9816891670953923,0.9068475101458676,0.7432371191037204,0.5068733463199359,0.22089360205711286,-0.08670899343099245,-0.38582390233664565,-0.647171596407071,-0.8451694954139566,-0.9604370092407356,-0.9816913884893747,-0.9068131663593453,-0.74159482457595,-0.5102409427989262,-4.854700739606752e-16
