0.,0.5877852522924731,0.9510565162951535,0.9510565162951536,0.5877852522924732,1.222980050563649e-16,-0.587785252292473,-0.9510565162951535,-0.9510565162951536,-0.5877852522924734,-2.45029690981724e-16,0.5877852522924736,0.9510565162951535,0.9510565162951536,0.5877852522924734,3.673276960380889e-16,-0.5877852522924728,-0.9510565162951534,-0.9510565162951538,-0.5877852522924735,-4.898587196589413e-16
0.,0.4873118205981364,0.805691931572745,0.818794585483854,0.5192447963445309,0.021388235266772932,-0.48462173015782195,-0.8055200665972722,-0.8187369429983749,-0.5192241287716998,-0.021385344987356898,0.4846219137231432,0.805520073114293,0.8187369450311301,0.5192242006560306,0.021386813400770956,-0.48460894425738393,-0.8054759057810517,-0.8185872211480235,-0.5167651227293344,-4.893691120485934e-16
0.,0.408676464132942,0.6833315845221108,0.7043532920605059,0.4578133051552423,0.03658529285405379,-0.39860323521037794,-0.6815381635452321,-0.7041485235189575,-0.45779801739187215,-0.03658421383335511,0.3986035185959992,0.6815382605173019,0.7041485800521379,0.45779815930633166,0.03658482198980209,-0.3985934118079706,-0.6813854409186116,-0.702667669772879,-0.44863958712832,-4.888799875381129e-16
0.,0.34503773586659037,0.5812252468927297,0.6062163863656087,0.40316342040906344,0.04690487889866435,-0.3271402912980102,-0.5762085020911626,-0.6051789412982634,-0.4029889356568808,-0.046869580790621326,0.3271529738972742,0.5762148531629334,0.6051835850429867,0.40299603976258724,0.04689079601336169,-0.32703516964284024,-0.5754409570338854,-0.6010586092300774,-0.38676407050115247,-4.883913519061446e-16
0.,0.29269981040717424,0.49583866743191496,0.5223429002014812,0.35477390981342305,0.053436707586678206,-0.267890503522909,-0.4868156859680138,-0.5197831444062125,-0.354209982272483,-0.05334055291377353,0.2679031648260116,0.48681701938821914,0.5197838725664011,0.3542168936700847,0.0533990040114831,-0.26752343334772677,-0.48491275035845904,-0.5123745338642784,-0.33173146879345916,-4.879032046679093e-16
0.,0.24917587106746908,0.4240812771965751,0.4507240246833288,0.31219182443064125,0.057206718299988135,-0.21874615321736238,-0.4109244209258679,-0.44610120073488607,-0.3108772437182977,-0.05690872143622009,0.218796821048633,0.41092948869164175,0.4461037732087852,0.31090531684074196,0.057090230237171614,-0.21791249398639198,-0.40749446928299804,-0.43530963659396776,-0.28334990214976613,-4.874155453196083e-16
0.,0.21279012758226665,0.36364115550643145,0.3896229130594917,0.27489112861600135,0.05895925318037947,-0.17803875601539007,-0.3465744772225187,-0.3826114176536615,-0.27247797002765733,-0.058262494414887234,0.17820826279232246,0.3466117460058676,0.3826345452011109,0.2725718719668294,0.058686522207877234,-0.17658593733163364,-0.3414064869433374,-0.36864792497829824,-0.24115084214913549,-4.869283733891837e-16
0.,0.18223019957513562,0.3125718215415945,0.3374316827160244,0.24226615336276103,0.05923847437377049,-0.1443539022660132,-0.29204321031046643,-0.32794257124946996,-0.238515433235242,-0.05796890679406621,0.14472376250805363,0.29214404611356426,0.3280081376511341,0.23872186312772095,0.058741490463292335,-0.14220413003984647,-0.2851060099992385,-0.311205595009308,-0.2045465130741116,-4.864416883892782e-16
0.,0.15649366638197498,0.26934946129501114,0.29284486308534086,0.21379706922855177,0.05848287389777359,-0.11651023318085447,-0.24587961011630718,-0.2809259286159898,-0.20854163168110118,-0.056466778878245034,0.11718786768835579,0.24609834417565213,0.2810736591252948,0.20892315882150123,0.057693892951861905,-0.11366010826569846,-0.23726808392232404,-0.2618969876758195,-0.17295189945224285,-4.859554898464709e-16
0.,0.1347047230798704,0.23261030844192884,0.25464572572985084,0.18894808896903859,0.057037999125944844,-0.09344889625629968,-0.20674261074529926,-0.24045854224839378,-0.18211109652020652,-0.05413453942305345,0.09454574815618208,0.20714885930249874,0.24074226309762908,0.18273547626460387,0.055902911453459124,-0.08996038609400867,-0.19665357739719994,-0.21965539218920438,-0.1457616867381837,-4.854697772562979e-16
