0,0.36,0.6400000000000001,0.8400000000000001,0.96,1,0.96,0.8399999999999999,0.6399999999999999,0.35999999999999993,0
0,0.31341575867401117,0.5819494476573527,0.7801787697403186,0.9000092164192316,0.9399982213454754,0.9000092164192329,0.780178769740322,0.5819494476573569,0.3134157586740129,0
-1.3877787807814457e-17,0.28336075985246434,0.5327131888071303,0.7229691209475857,0.840557918968957,0.8801614437643525,0.8405579189691604,0.7229691209483244,0.5327131888063104,0.28336075985294984,0
0,0.2595137479261229,0.49063077729108273,0.6702169150301818,0.7830779694411254,0.8214514291232995,0.7830779694443097,0.6702169150320079,0.49063077729392096,0.25951374792407544,0
0,0.23926543884336926,0.45358927736371446,0.6217337081764737,0.728447349174515,0.7649547343414815,0.7284473491843041,0.621733708183752,0.4535892773693384,0.2392654388357529,0
0,0.22139097319503664,0.42026725043192065,0.5770523480241232,0.6770723963579933,0.7114043888966172,0.6770723963609432,0.5770523480300611,0.42026725043070595,0.22139097319536805,0
0,0.2051788463990467,0.3897983041350264,0.5357302477993179,0.6290710904861513,0.6611623746953575,0.6290710904805004,0.5357302477957753,0.38979830413795385,0.20517884640560308,0
0,0.1903019665972041,0.3617171837278898,0.49742893585659215,0.5843595600069074,0.6142719279799541,0.5843595599989235,0.4974289358524384,0.36171718372037,0.19030196660196813,0
0,0.17658806049563777,0.335754767774344,0.4618940427416985,0.5427661434721143,0.5706082628525823,0.5427661434687123,0.4618940427367243,0.33575476777034957,0.17658806049521608,0
0,0.1639156115092007,0.31171379015619505,0.428912713527683,0.5040972813831971,0.5299907739350814,0.5040972813827785,0.428912713523293,0.31171379014452694,0.1639156115027538,0
0,0.15218180899817713,0.2894279024667857,0.3982966984089095,0.46816243170066135,0.4922296392566818,0.46816243169987626,0.3982966984038948,0.2894279024553959,0.15218180899053887,0
0,0.14130760625779282,0.2687595009165452,0.36987677952820897,0.4347802956940158,0.45714090174817235,0.4347802956922506,0.36987677952280706,0.26875950090836437,0.14130760625109645,0
0,0.13121498841682158,0.24957301516739464,0.3434862374855469,0.4037719750720649,0.42454288245812294,0.4037719750698105,0.3434862374805737,0.24957301516390729,0.1312149884125283,0
0,0.12184596969371672,0.23175942960384727,0.3189793147003416,0.3749721229164322,0.3942645911524674,0.37497212291470655,0.3189793146969846,0.23175942960261367,0.12184596969184493,0
